tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
43146,1,40931,Rhopalosiphum maidis,corn leaf aphid,eukaryota,FALSE,15729680.47,100,99,1601.167989,5245,1,5245,84.375,96,10^-13.9666,0.0675106,0.286423,,,100,3.663301404,12,2,10,78.8505,27.3333,10^0.0140002,,,,,
6209,2,6209,Echinococcus,,eukaryota,FALSE,11096830.97,100,100,1109.67505,3635,1,3635,82.178,101,10^-13.064,,,,,1.318010243,5.494952106,18,1,15,93.6092,74.1875,10^1.79493e-06,0.833598,3.53666,,,"[6210, 6211]"
6210,1,6209,Echinococcus granulosus,,eukaryota,FALSE,11096830.97,100,100,1109.67505,3635,1,3635,82.178,101,10^-13.064,,,,,100,0.610550234,2,,,72.9,30,10^1.43554e-05,,,,,
6211,1,6209,Echinococcus multilocularis,,eukaryota,FALSE,7.37357463,1.145375544,,,,,,,,,,,,,1.145375544,4.884401872,16,1,15,96.5676,80.5,10^5.72857e-10,0.833598,3.53666,,,
47833,2,47833,Zeugodacus,,eukaryota,FALSE,10116817.38,100,100,1017.78724,3334,2,3325,91.15,68.8927,10^-14.9904,,,,,100,19.53760749,64,2,17,77.1132,31.7031,10^0.152502,,,,,"[187318, 28588, 137263]"
187318,1,47833,Zeugodacus depressus,pumpkin fruit fly,eukaryota,FALSE,10116817.38,100,100,1011.681738,3314,1,3314,91.176,68,10^-14.719,,,,,,,,,,,,,,,,,
28588,1,47833,Zeugodacus cucurbitae,melon fly,eukaryota,FALSE,241167.3424,100,100,6.10550234,20,1,11,87.3522,199.5,10^-54.7002,,,,,100,18.0112319,59,2,17,75.1737,31.5932,10^0.165426,,,,,
137263,1,47833,Zeugodacus tau,,eukaryota,FALSE,15263.75585,100,,,,,,,,,,,,,100,1.526375585,5,,,100,33,10^4.62328e-10,,,,,
449632,2,449632,Parasteatoda,,eukaryota,FALSE,9338044.381,99,99,952.7636401,3121,1,3091,85.1401,86.6006,10^-12.8142,0.101266,0.429635,,,3.607311042,0.610550234,2,,,93.3,30,10^1.65e-11,0.0487909,0.155728,,,[114398]
114398,1,449632,Parasteatoda tepidariorum,common house spider,eukaryota,FALSE,9338044.381,99,99,952.7636401,3121,1,3091,85.1401,86.6006,10^-12.8142,0.101266,0.429635,,,3.607311042,0.610550234,2,,,93.3,30,10^1.65e-11,0.0487909,0.155728,,,
173784,2,173784,Cephus,,eukaryota,FALSE,8495351.035,100,100,817.2214882,2677,1,2676,82.3995,141.962,10^-23.1752,,,,,99,32.96971263,108,3,20,84.823,33.2255,10^0.0561476,0.105064,0.298785,,,[211228]
211228,1,173784,Cephus cinctus,wheat stem sawfly,eukaryota,FALSE,8495351.035,100,100,817.2214882,2677,1,2676,82.3995,141.962,10^-23.1752,,,,,99,32.96971263,108,3,20,84.823,33.2255,10^0.0561476,0.105064,0.298785,,,
6247,2,6247,Strongyloides,,eukaryota,FALSE,8291272.177,100,100,835.8432703,2738,1,2713,98.0316,52.992,10^-14.3112,,,,,,,,,,,,,,,,,"[6248, 75913, 34506, 174720]"
6248,1,6247,Strongyloides stercoralis,,eukaryota,FALSE,8291272.177,100,100,829.1272177,2716,1,2713,98.0905,53.0089,10^-14.2997,,,,,,,,,,,,,,,,,
75913,1,6247,Strongyloides venezuelensis,,eukaryota,FALSE,58002.27223,100,100,5.800227223,19,,,90.7621,48.6471,10^-14.5674,,,,,,,,,,,,,,,,,
34506,1,6247,Strongyloides ratti,,eukaryota,FALSE,6105.50234,100,100,0.610550234,2,,,91.9985,70,10^-26.3794,,,,,,,,,,,,,,,,,
174720,1,6247,Strongyloides papillosus,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,88.235,51,10^-14.1333,,,,,,,,,,,,,,,,,
279531,2,279531,Dictyocoela,,eukaryota,FALSE,7937153.041,100,,,,,,,,,,,,,100,997.0285321,3266,41,3236,46.3158,140.084,10^0.00918484,,,,,"[279532, 288439]"
279532,1,279531,Dictyocoela muelleri,,eukaryota,FALSE,7937153.041,100,,,,,,,,,,,,,100,793.7153041,2600,35,2572,49.726,113.127,10^0.0114386,,,,,
288439,1,279531,Dictyocoela roeselum,,eukaryota,FALSE,2033132.279,100,,,,,,,,,,,,,100,203.3132279,666,6,664,32.5573,248.842,10^9.21197e-05,,,,,
-200549779,2,-200549779,non-genus-specific reads in family Mimiviridae,,viruses,FALSE,7491451.371,100,100,752.1978882,2464,,,89.251,64.9402,10^-10.6797,,,,,,,,,,,,,,,,,"[2596887, 1737588]"
2596887,1,-200549779,Mimiviridae sp. ChoanoV1,,viruses,FALSE,7491451.371,100,100,749.1451371,2454,1,2454,89.231,65,10^-10.6517,,,,,,,,,,,,,,,,,
1737588,1,-200549779,Megaviridae environmental sample,,viruses,FALSE,30527.5117,100,100,3.05275117,10,,,93.7868,51.4,10^-17.0264,,,,,,,,,,,,,,,,,
1730,2,1730,Eubacterium,,bacteria,FALSE,5630402.675,99,99,568.7275429,1863,1,1863,86.869,99,10^-20.1549,0.10721,0.325802,,,-100,0,0,,,0,0,10^0,0.991635,3.99051,,,[2764325]
2764325,1,1730,Eubacterium sp. NSJ-61,,bacteria,FALSE,5630402.675,100,100,568.7275429,1863,1,1863,86.869,99,10^-20.1549,,,,,,,,,,,,,,,,,
117248,2,117248,Habropoda,,eukaryota,FALSE,5573723.601,100,52.12241416,4.273851638,14,,,91.4549,80.4286,10^-31.9902,0.0192397,0.0816273,,,100,556.2112631,1822,12,1336,66.3248,38.1835,10^0.366789,,,,,[597456]
597456,1,117248,Habropoda laboriosa,,eukaryota,FALSE,5573723.601,100,52.12241416,4.273851638,14,,,91.4549,80.4286,10^-31.9902,0.0192397,0.0816273,,,100,556.2112631,1822,12,1336,66.3248,38.1835,10^0.366789,,,,,
5690,2,5690,Trypanosoma,,eukaryota,FALSE,5542758.189,99,99,341.6028559,1119,17,671,88.8577,88.9581,10^-20.9169,0.0642968,0.191097,,,99,896.2877434,2936,53,2621,52.0507,103.708,10^0.0610327,0.0359785,0.109064,,,"[83891, 5698, 5693, 67003, 5691, 5692, 71804, 5699, 5695, 1167208, 5696, 1427957, 1643766, 93961]"
83891,1,5690,Trypanosoma conorhini,,eukaryota,FALSE,5542758.189,100,100,44.26489196,145,1,21,88.7758,71.4857,10^-21.69,,,,,100,515.6096726,1689,5,1673,44.2508,121.77,10^0.0326022,,,,,
5698,1,5690,Trypanosoma rangeli,,eukaryota,FALSE,2006756.509,100,100,107.1515661,351,3,287,92.7462,61.6394,10^-15.1614,,,,,100,95.55111161,313,8,268,87.3934,109.294,10^0.0736698,,,,,
5693,1,5690,Trypanosoma cruzi,,eukaryota,FALSE,1057778.28,100,100,45.48599243,149,2,92,89.5362,93.8647,10^-22.466,,,,,100,61.36029851,201,8,75,75.1783,37.0162,10^0.0776392,,,,,
67003,1,5690,Trypanosoma theileri,,eukaryota,FALSE,1015467.149,100,100,13.43210515,44,1,16,85.9695,68.3488,10^-15.7465,,,,,100,89.14033416,292,13,264,42.0427,104.866,10^0.104324,,,,,
5691,1,5690,Trypanosoma brucei,,eukaryota,FALSE,713819.0058,100,99,24.72728448,81,1,68,85.466,78.0779,10^-12.9168,0.0642968,0.191097,,,100,47.62291825,156,4,101,61.1016,30.4375,10^0.198301,,,,,
5692,1,5690,Trypanosoma congolense,,eukaryota,FALSE,698314.9984,100,100,11.90572956,39,1,23,89.5359,67.6389,10^-16.0942,,,,,99,59.22337269,194,8,187,44.7829,95.5455,10^0.0173289,0.0359785,0.109064,,,
71804,1,5690,Trypanosoma grayi,,eukaryota,FALSE,683022.5467,100,100,55.56007129,182,5,66,86.7288,121.188,10^-29.7125,,,,,100,13.43210515,44,4,28,53.9546,35.4651,10^0.15532,,,,,
5699,1,5690,Trypanosoma vivax,,eukaryota,FALSE,456355.7724,100,100,35.10663845,115,2,92,83.2794,154.528,10^-29.3441,,,,,100,10.98990421,36,2,20,54.8559,48.4,10^0.331485,,,,,
5695,1,5690,Trypanosoma lewisi,,eukaryota,FALSE,27200.01292,100,100,2.747476053,9,1,6,83.4243,178.556,10^-40.1473,,,,,,,,,,,,,,,,,
1167208,1,5690,Trypanosoma erneyi,,eukaryota,FALSE,18133.34195,100,,,,,,,,,,,,,100,1.831650702,6,1,5,42.0817,35.8333,10^0.2,,,,,
5696,1,5690,Trypanosoma sp.,,eukaryota,FALSE,15111.11829,100,,,,,,,,,,,,,100,1.526375585,5,,,76.85,31.5,10^4.25457e-06,,,,,
1427957,1,5690,Trypanosoma ralphi,,eukaryota,FALSE,6044.447316,100,100,0.610550234,2,,,86.885,61,10^-18.1727,,,,,,,,,,,,,,,,,
1643766,1,5690,Trypanosoma sp. TCC339,,eukaryota,FALSE,3022.223658,100,100,0.305275117,1,,,94.872,39,10^-11.5051,,,,,,,,,,,,,,,,,
93961,1,5690,Trypanosoma sp. Caau 8,,eukaryota,FALSE,3022.223658,100,100,0.305275117,1,,,97,100,10^-51.5811,,,,,,,,,,,,,,,,,
1494215,2,1494215,Verruconis,,eukaryota,FALSE,5367650.55,99,,,,,,,,,,,,,99,547.6635599,1794,1,1794,23.837,172,10^0.35,0.0535037,0.162479,,,[253628]
253628,1,1494215,Verruconis gallopava,,eukaryota,FALSE,5367650.55,99,,,,,,,,,,,,,99,547.6635599,1794,1,1794,23.837,172,10^0.35,0.0535037,0.162479,,,
7490,2,7490,Trichogramma,,eukaryota,FALSE,5155913.561,100,100,3.05275117,10,,,86.4459,52.8889,10^-13.4349,,,,,99,533.9261796,1749,3,1707,54.1488,109.652,10^0.00757618,0.0337553,0.143212,,,"[86971, 7493]"
86971,1,7490,Trichogramma brassicae,,eukaryota,FALSE,5155913.561,100,,,,,,,,,,,,,100,520.7993496,1706,2,1698,53.2084,112.212,10^0.00190244,,,,,
7493,1,7490,Trichogramma pretiosum,,eukaryota,FALSE,149338.6874,100,100,3.05275117,10,,,86.4459,52.8889,10^-13.4349,,,,,91.42442484,13.12683003,43,1,9,83.0951,30.8537,10^0.182217,0.0337553,0.143212,,,
78173,2,78173,Ceratina,,eukaryota,FALSE,5079777.947,100,100,4.273851638,14,,,94.4514,55.8571,10^-21.4621,,,,,100,503.703943,1650,7,534,72.0888,38.4219,10^0.21623,,,,,[156304]
156304,1,78173,Ceratina calcarata,,eukaryota,FALSE,5079777.947,100,100,4.273851638,14,,,94.4514,55.8571,10^-21.4621,,,,,100,503.703943,1650,7,534,72.0888,38.4219,10^0.21623,,,,,
175340,2,175340,Stegodyphus,,eukaryota,FALSE,5030933.928,100,100,18.0112319,59,,,75.8408,72.25,10^-9.32978,,,,,100,503.0933928,1648,3,1647,38.7759,82.4127,10^0.378705,,,,,"[407821, 202533]"
407821,1,175340,Stegodyphus mimosarum,,eukaryota,FALSE,5030933.928,100,,,,,,,,,,,,,100,503.0933928,1648,3,1647,38.7759,82.4127,10^0.378705,,,,,
202533,1,175340,Stegodyphus dumicola,,eukaryota,FALSE,180112.319,100,100,18.0112319,59,,,75.8408,72.25,10^-9.32978,,,,,,,,,,,,,,,,,
278028,2,278028,Naumovozyma,,eukaryota,FALSE,4566915.75,100,100,456.9968501,1497,1,1494,83.5208,181.737,10^-35.8519,,,,,-100,0,0,,,0,0,10^0,0.0342639,0.145369,,,"[27289, 27288]"
27289,1,278028,Naumovozyma dairenensis,,eukaryota,FALSE,4566915.75,100,100,456.691575,1496,1,1494,83.5126,181.838,10^-35.8688,,,,,,,,,,,,,,,,,
27288,1,278028,Naumovozyma castellii,,eukaryota,FALSE,3052.75117,100,100,0.305275117,1,,,95,40,10^-12.1803,,,,,-100,0,0,,,0,0,10^0,0.0342639,0.145369,,,
83373,2,83373,Galdieria,,eukaryota,FALSE,4521124.482,100,100,452.1124482,1481,1,1480,86.4043,124.937,10^-27.7566,,,,,,,,,,,,,,,,,[130081]
130081,1,83373,Galdieria sulphuraria,,eukaryota,FALSE,4521124.482,100,100,452.1124482,1481,1,1480,86.4043,124.937,10^-27.7566,,,,,,,,,,,,,,,,,
884214,2,884214,Candidatus Zinderia,,bacteria,FALSE,4466174.961,100,100,446.6174961,1463,1,1461,82.9515,128.936,10^-21.5607,,,,,,,,,,,,,,,,,[884215]
884215,1,884214,Candidatus Zinderia insecticola,,bacteria,FALSE,4466174.961,100,100,446.6174961,1463,1,1461,82.9515,128.936,10^-21.5607,,,,,,,,,,,,,,,,,
848,2,848,Fusobacterium,,bacteria,FALSE,4404226.092,99,99,449.3649722,1472,1,1472,97.826,46,10^-10.4034,0.478025,0.809569,,,-100,0,0,,,0,0,10^0,0.290921,0.502198,,,[851]
851,1,848,Fusobacterium nucleatum,,bacteria,FALSE,4404226.092,99,99,449.3649722,1472,1,1472,97.826,46,10^-10.4034,0.214704,0.381758,,,-100,0,0,,,0,0,10^0,0.156906,0.314412,,,
5714,2,5714,Herpetomonas,,eukaryota,FALSE,4374592.426,100,100,440.5119938,1443,1,1432,90.1482,221.48,10^-74.4205,,,,,100,1.831650702,6,,,97.4667,32.6667,10^4.81518e-10,,,,,"[5717, 5718]"
5717,1,5714,Herpetomonas megaseliae,,eukaryota,FALSE,4374592.426,100,100,437.4592426,1433,1,1432,90.1423,222.874,10^-74.8923,,,,,,,,,,,,,,,,,
5718,1,5714,Herpetomonas muscarum,,eukaryota,FALSE,48844.01872,100,100,3.05275117,10,,,90.8421,58.1,10^-19.1226,,,,,100,1.831650702,6,,,97.4667,32.6667,10^4.81518e-10,,,,,
132116,2,132116,Megachile,,eukaryota,FALSE,4350370.067,99,99,33.27498775,109,2,33,89.1797,98.875,10^-26.8985,0.0768438,0.326021,,,99,411.5108577,1348,11,1043,42.9539,87.3352,10^0.609643,0.0384219,0.16301,,,"[143995, 1879099, 1735309, 1542539]"
143995,1,132116,Megachile rotundata,alfalfa leafcutting bee,eukaryota,FALSE,4350370.067,99,99,33.27498775,109,2,33,89.1797,98.875,10^-26.8985,0.0768438,0.326021,,,99,410.5950323,1345,11,1043,42.8328,87.471,10^0.611096,0.0384219,0.16301,,,
1879099,1,132116,Megachile rosarum,,eukaryota,FALSE,3022.223658,100,,,,,,,,,,,,,100,0.305275117,1,,,100,29,10^2.78e-09,,,,,
1735309,1,132116,Megachile strupigera,,eukaryota,FALSE,3022.223658,100,,,,,,,,,,,,,100,0.305275117,1,,,81.3,32,10^1.26e-06,,,,,
1542539,1,132116,Megachile leachella,,eukaryota,FALSE,3022.223658,100,,,,,,,,,,,,,100,0.305275117,1,,,100,30,10^2.8e-11,,,,,
1003337,2,1003337,Angomonas,,eukaryota,FALSE,3870888.483,100,100,117.2256449,384,8,262,89.6366,99.5924,10^-25.635,,,,,100,269.8632034,884,21,752,47.5037,121.243,10^0.0379869,,,,,[59799]
59799,1,1003337,Angomonas deanei,,eukaryota,FALSE,3870888.483,100,100,117.2256449,384,8,262,89.6366,99.5924,10^-25.635,,,,,100,269.8632034,884,21,752,47.5037,121.243,10^0.0379869,,,,,
5820,2,5820,Plasmodium,,eukaryota,FALSE,3732446.218,99,99,732.3550056,2399,2,2028,85.9351,161.383,10^-39.2446,0.120017,0.299348,,,2.241312707,9.158253509,30,2,30,78.558,27.5,10^0.225,1.31599,3.49896,,,"[5860, 77519, 5854, 880536, 5833, 647221, 5861, 85471, 720590, 880535, 36330, 1539140, 5849, 208452, 5827, 5821, 5825, 5858, 52288, 5850, 5855]"
5860,1,5820,Plasmodium vinckei,,eukaryota,FALSE,3732446.218,100,100,377.0147695,1235,1,1174,86.7216,220.221,10^-60.5179,,,,,,,,,,,,,,,,,
77519,1,5820,Plasmodium gonderi,,eukaryota,FALSE,2584001.228,100,100,261.010225,855,1,854,83.2148,124.891,10^-20.0311,,,,,,,,,,,,,,,,,
5854,1,5820,Plasmodium reichenowi,,eukaryota,FALSE,151111.1829,100,100,15.26375585,50,,,96.7625,40.0426,10^-13.1444,,,,,,,,,,,,,,,,,
880536,1,5820,Plasmodium sp. gorilla clade G3,,eukaryota,FALSE,139022.2883,100,100,14.04265538,46,,,88.1754,57.3111,10^-17.2561,,,,,,,,,,,,,,,,,
5833,1,5820,Plasmodium falciparum,malaria parasite P. falciparum,eukaryota,FALSE,89218.18518,100,100,8.852978392,29,,,91.51,50.7308,10^-15.8107,,,,,100,7.021327691,23,1,23,87.097,31,10^5.38e-23,,,,,
647221,1,5820,Plasmodium gaboni,,eukaryota,FALSE,78577.81511,100,100,7.937153041,26,,,84.7036,44.44,10^-8.21342,,,,,,,,,,,,,,,,,
5861,1,5820,Plasmodium yoelii,,eukaryota,FALSE,75555.59145,100,100,7.631877924,25,,,87.651,68.5417,10^-22.5724,,,,,-100,0,0,,,0,0,10^0,0.0338643,0.0995839,,,
85471,1,5820,Plasmodium relictum,,eukaryota,FALSE,69990.09604,100,100,7.021327691,23,,,92.4512,44.1818,10^-12.9549,,,,,100,2.136925819,7,1,7,52.941,17,10^0.9,,,,,
720590,1,5820,Plasmodium sp. DRC-Itaito,,eukaryota,FALSE,48355.57853,100,100,4.884401872,16,,,90.8819,45.1429,10^-12.7198,,,,,,,,,,,,,,,,,
880535,1,5820,Plasmodium sp. gorilla clade G2,,eukaryota,FALSE,45333.35487,100,100,4.579126755,15,,,91.9049,52.2143,10^-16.9326,,,,,,,,,,,,,,,,,
36330,1,5820,Plasmodium ovale,malaria parasite P. ovale,eukaryota,FALSE,43610.32417,72.14939909,72.14939909,6.10550234,20,,,91.7775,77.05,10^-31.2904,0.0198809,0.0843475,,,-100,0,0,,,0,0,10^0,1.28213,3.50564,,,
1539140,1,5820,Plasmodium sp. CP-2014,,eukaryota,FALSE,42311.13121,100,100,4.273851638,14,,,91.832,50.7143,10^-16.4884,,,,,,,,,,,,,,,,,
5849,1,5820,Plasmodium gallinaceum,,eukaryota,FALSE,39288.90756,100,100,3.968576521,13,,,89.5267,52.7692,10^-15.8619,,,,,,,,,,,,,,,,,
208452,1,5820,Plasmodium coatneyi,,eukaryota,FALSE,15111.11829,100,100,1.526375585,5,,,84.5498,48.5,10^-10.3814,,,,,,,,,,,,,,,,,
5827,1,5820,Plasmodium cynomolgi,,eukaryota,FALSE,15111.11829,100,100,1.526375585,5,,,91.1277,44.5,10^-12.4836,,,,,,,,,,,,,,,,,
5821,1,5820,Plasmodium berghei,,eukaryota,FALSE,12088.89463,100,100,1.221100468,4,,,95.3235,39.25,10^-12.0184,,,,,,,,,,,,,,,,,
5825,1,5820,Plasmodium chabaudi,,eukaryota,FALSE,9066.670974,100,100,0.915825351,3,,,79.9765,73,10^-18.104,,,,,,,,,,,,,,,,,
5858,1,5820,Plasmodium malariae,,eukaryota,FALSE,3819.226037,11.48830816,11.48830816,3.358026287,11,,,85.241,60.5455,10^-15.7491,0.0675106,0.286423,,,,,,,,,,,,,,,
52288,1,5820,Plasmodium inui,,eukaryota,FALSE,3022.223658,100,100,0.305275117,1,,,82.353,68,10^-17.4393,,,,,,,,,,,,,,,,,
5850,1,5820,Plasmodium knowlesi,,eukaryota,FALSE,634.2098294,10.49243705,10.49243705,0.610550234,2,,,82.803,40.5,10^-5.65695,0.0134141,0.0569111,,,,,,,,,,,,,,,
5855,1,5820,Plasmodium vivax,malaria parasite P. vivax,eukaryota,FALSE,106.0731223,3.509770763,3.509770763,0.305275117,1,,,91.892,37,10^-8.78321,0.0192109,0.0815051,,,,,,,,,,,,,,,
2263,2,2263,Thermococcus,,archaea,FALSE,3580877.122,100,100,358.0877122,1173,1,1173,88.312,77,10^-14.7852,,,,,100,0.305275117,1,,,65.6,32,10^0.000294,,,,,"[55802, 1638261]"
55802,1,2263,Thermococcus barophilus,,archaea,FALSE,3580877.122,100,100,358.0877122,1173,1,1173,88.312,77,10^-14.7852,,,,,,,,,,,,,,,,,
1638261,1,2263,Thermococcus sp. M36,,archaea,FALSE,3052.75117,100,,,,,,,,,,,,,100,0.305275117,1,,,65.6,32,10^0.000294,,,,,
28644,2,28644,Eufriesea,,eukaryota,FALSE,3474030.831,100,100,21.06398307,69,,,91.944,71.3824,10^-28.0937,,,,,100,326.3391001,1069,21,459,83.0613,53.6817,10^0.0821278,,,,,[516756]
516756,1,28644,Eufriesea mexicana,,eukaryota,FALSE,3474030.831,100,100,21.06398307,69,,,91.944,71.3824,10^-28.0937,,,,,100,326.3391001,1069,21,459,83.0613,53.6817,10^0.0821278,,,,,
55077,2,55077,Monomorium,,eukaryota,FALSE,3425845.623,99,1.808954251,1.221100468,4,,,89.9747,42.25,10^-10.6184,0.270372,0.525568,,,99,349.5400089,1145,2,1095,42.3272,89.8604,10^0.00262183,0.0922636,0.202282,,,[307658]
307658,1,55077,Monomorium pharaonis,pharaoh ant,eukaryota,FALSE,3425845.623,99,1.808954251,1.221100468,4,,,89.9747,42.25,10^-10.6184,0.270372,0.525568,,,99,349.5400089,1145,2,1095,42.3272,89.8604,10^0.00262183,0.0922636,0.202282,,,
193568,2,193568,Nanoarchaeum,,archaea,FALSE,3187072.221,100,100,318.7072221,1044,1,1044,87.5,80,10^-14.5421,,,,,,,,,,,,,,,,,[160232]
160232,1,193568,Nanoarchaeum equitans,,archaea,FALSE,3187072.221,100,100,318.7072221,1044,1,1044,87.5,80,10^-14.5421,,,,,,,,,,,,,,,,,
651456,2,651456,Kosmotoga,,bacteria,FALSE,2827441.343,99,99,288.4849855,945,1,938,80.9234,119.446,10^-13.4781,0.0675106,0.286423,,,,,,,,,,,,,,,[1330330]
1330330,1,651456,Kosmotoga pacifica,,bacteria,FALSE,2827441.343,99,99,288.4849855,945,1,938,80.9234,119.446,10^-13.4781,0.0675106,0.286423,,,,,,,,,,,,,,,
3877,2,3877,Medicago,medics,eukaryota,FALSE,2733604.443,99,99,277.8003565,910,1,817,82.1939,151.925,10^-25.2759,0.0539789,0.157247,,,33.5643641,16.1795812,53,3,32,61.6542,35.3061,10^0.0680991,0.253324,0.474499,,,"[3880, 70973, 3879]"
3880,1,3877,Medicago truncatula,barrel medic,eukaryota,FALSE,2733604.443,99,99,277.1898062,908,1,817,82.1735,152.058,10^-25.2401,0.0539789,0.157247,,,32.27763803,15.56903097,51,3,32,60.7033,35.4468,10^0.0709968,0.253324,0.474499,,,
70973,1,3877,Medicago ruthenica,,eukaryota,FALSE,4046.860176,100,100,0.305275117,1,,,88.889,90,10^-35.1584,,,,,100,0.305275117,1,,,71,31,10^9.04e-06,,,,,
3879,1,3877,Medicago sativa,,eukaryota,FALSE,4046.860176,100,100,0.305275117,1,,,93,100,10^-46.0916,,,,,100,0.305275117,1,,,97,33,10^4.48e-12,,,,,
-200,2,-200,all taxa with neither family nor genus classification,,,FALSE,2693054.559,5.800210837,3.845179904,1827.682125,5987,12,7903,92.8455,177.799,10^-86.7633,487.66,348.494,,,5.800210837,4740.922567,15530,15,481,90.7137,24.3542,10^0.00659426,719.822,693.268,,,"[-100, 1457864, 1396736, 2778970, 1802616, 2740746, 86473, 156588, 1923698, 819011, 1852815, 1802431, 1635276, 77133, 1898104, 1528098, 1489714, 1970573, 1701325, 1701324, 1619040, 1618817, 710789, 2511053, 86027, 2770994, 115547, 2528021, 712962, 292464, 166587, 120965, 32644, 2201281, 2053303, 1974808, 1970578, 1970575, 1861639, 1852816, 1797737, 1768112, 1701323, 1659195, 1645740, 1618676, 710833, 710741, 710732, 457421, 156578, 2731377, 2603660, 1579378, 1497888, 325464, 2035813, 2043162, 152509, 1970576, 710788, 1897025, 175245, 1802368, 1895924, 2100421, 2013666, 91750, 1802166, 1500412, 710780, 2044944, 2026780, 504464, 2026788, 2015568, 2528008, 1869227, 1906665, 2212469, 2026887, 1862950, 710804, 2201155, 2006849, 2026799, 2053607, 2563920, 1883427, 1827385, 2026735, 1891241, 1913989, 1977087, 413882, 2026724, 2052166, 1909294, 1978231, 155900, 1891238]"
-100,1,-200,all taxa with neither family nor genus classification,,,FALSE,2693054.559,100,100,0.610550234,2,,,94.156,88.5,10^-41.6882,,,,,100,4642.623979,15208,,,91.6309,23.921,10^3.95318e-05,,,,,
1457864,1,-200,uncultured marine group II/III euryarchaeote KM3_133_F10,,archaea,FALSE,432441.8252,100,100,1124.633531,3684,1,3684,89.552,67,10^-11.7986,,,,,,,,,,,,,,,,,
1396736,1,-200,Apoidea sp. DAB200,,eukaryota,FALSE,198848.114,100,100,517.1360482,1694,1,1694,100,514,10^-307.653,,,,,,,,,,,,,,,,,
2778970,1,-200,Sandewavirus dungfly,,viruses,FALSE,12571.6863,100,,,,,,,,,,,,,100,21.67453331,71,1,70,35.8396,42.8462,10^0.748308,,,,,
1802616,1,-200,candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_40_23,,bacteria,FALSE,8853.300209,100,,,,,,,,,,,,,100,15.26375585,50,1,50,47.059,34,10^0.045,,,,,
2740746,1,-200,Fadolivirus 1,,viruses,FALSE,5164.886078,100,100,13.43210515,44,,,82.0526,72.1219,10^-18.9387,,,,,,,,,,,,,,,,,
86473,1,-200,uncultured Gammaproteobacteria bacterium,,bacteria,FALSE,4880.817343,99,99,12.82155491,42,,,99.7831,99.4211,10^-54.9786,0.0554771,0.111692,,,-100,0,0,,,0,0,10^0,0.0337553,0.143212,,,
156588,1,-200,uncultured Verrucomicrobia bacterium,,bacteria,FALSE,3756.280784,100,100,9.768803743,32,2,14,97.9671,167.452,10^-82.1247,,,,,,,,,,,,,,,,,
1923698,1,-200,Wuhan fly virus 4,,viruses,FALSE,1416.528033,100,,,,,,,,,,,,,100,2.442200936,8,1,4,51.029,36.875,10^0.080044,,,,,
819011,1,-200,Diptera sp. BOLD:AAD9579,,eukaryota,FALSE,1116.1362,100,100,2.442200936,8,1,7,99.3542,249.625,10^-125.093,,,,,100,0.305275117,1,,,90.9,33,10^1.48e-10,,,,,
1852815,1,-200,Bacteroidetes bacterium ADurb.BinA012,,bacteria,FALSE,1062.396025,100,,,,,,,,,,,,,100,1.831650702,6,,,75.25,48.3333,10^1.056e-07,,,,,
1802431,1,-200,Verrucomicrobia bacterium GWF2_51_19,,bacteria,FALSE,1062.396025,100,,,,,,,,,,,,,100,1.831650702,6,1,5,51.875,37.5,10^0.141667,,,,,
1635276,1,-200,Clostridia bacterium 62_21,,bacteria,FALSE,844.28212,59.60221754,,,,,,,,,,,,,59.60221754,2.442200936,8,1,8,50.633,79,10^1.21e-10,0.00961987,0.0408136,,,
77133,1,-200,uncultured bacterium,,bacteria,FALSE,840.2161918,1.882797799,1.882797799,118.1414703,387,4,40,99.1981,113.773,10^-60.644,40.4915,41.2418,,,-0.340938821,7.631877924,25,,,81.1583,29.1667,10^9.37359e-05,11.3775,10.9862,,,
1898104,1,-200,Bacteroidetes bacterium,,bacteria,FALSE,622.7026321,100,100,1.526375585,5,1,5,93.6,250,10^-100.021,,,,,2.020927723,3.05275117,10,,,69.9163,46.1429,10^0.274286,0.904505,1.063,,,
1528098,1,-200,Rickettsiales bacterium Ac37b,,bacteria,FALSE,586.9188724,100,100,1.526375585,5,,,78.5718,70,10^-14.6823,,,,,,,,,,,,,,,,,
1489714,1,-200,Tanay virus,,viruses,FALSE,586.9188724,100,100,1.526375585,5,,,96.6126,40.2,10^-13.1422,,,,,,,,,,,,,,,,,
1970573,1,-200,Sphingobacteriia bacterium 28-36-52,,bacteria,FALSE,354.1320084,100,,,,,,,,,,,,,100,0.610550234,2,,,97,33,10^5.265e-12,,,,,
